music_num,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1301,27,0.242,0.57,310453,0.557,0.8340000000000001,D,0.10800000000000001,-12.088,Minor,0.0352,100.006,4/4,0.157
1302,48,0.9009999999999999,0.182,278533,0.107,0.898,G,0.0983,-21.873,Major,0.0385,64.581,4/4,0.039
1303,34,0.977,0.345,119320,0.00999,0.904,C#,0.106,-26.156,Minor,0.0434,65.794,3/4,0.0497
1304,42,0.841,0.213,176227,0.0263,0.9470000000000001,C,0.0836,-30.625999999999998,Major,0.0429,111.65799999999999,3/4,0.0309
1305,63,0.909,0.303,102373,0.0033799999999999998,0.89,E,0.11599999999999999,-30.932,Minor,0.0493,50.96,4/4,0.34700000000000003
1306,26,0.922,0.195,106467,0.0285,0.903,D,0.0775,-30.788,Minor,0.0397,92.51299999999999,3/4,0.0384
1307,70,0.00838,0.433,209333,0.778,0.0,D,0.163,-4.68,Minor,0.0371,149.864,4/4,0.217
1308,66,0.987,0.425,199800,0.156,5.13e-05,C,0.16,-14.365,Major,0.0486,166.877,4/4,0.551
1309,58,0.0165,0.5429999999999999,314053,0.667,2.6899999999999997e-05,G#,0.15,-7.332999999999999,Major,0.0633,162.067,4/4,0.196
1310,24,0.951,0.307,74267,0.132,0.581,C,0.215,-15.073,Major,0.0425,139.786,5/4,0.325
1311,29,0.769,0.11800000000000001,330493,0.221,0.28300000000000003,A,0.107,-12.548,Minor,0.0382,84.193,4/4,0.04
1312,50,0.14800000000000002,0.542,238782,0.588,0.8340000000000001,A#,0.0778,-10.892999999999999,Major,0.03,113.985,4/4,0.136
1313,31,0.982,0.198,166159,0.195,0.462,C,0.11199999999999999,-17.81,Major,0.0327,94.15700000000001,3/4,0.0513
1314,68,0.0608,0.8290000000000001,189093,0.36200000000000004,0.0,C,0.135,-11.546,Minor,0.231,122.912,4/4,0.369
1315,23,0.9790000000000001,0.7,186773,0.326,0.636,C,0.748,-14.325,Major,0.0571,102.27799999999999,4/4,0.8340000000000001
1316,64,0.156,0.7929999999999999,202307,0.774,0.0,C,0.193,-3.667,Minor,0.0478,113.96700000000001,4/4,0.547
1317,63,0.214,0.748,241307,0.63,0.0,C#,0.204,-5.832000000000001,Major,0.381,90.889,4/4,0.61
1318,56,0.00581,0.504,228680,0.83,0.0,B,0.18100000000000002,-3.383,Minor,0.125,102.978,4/4,0.39899999999999997
1319,31,0.946,0.27699999999999997,230040,0.0459,0.932,E,0.0891,-20.086,Minor,0.0343,98.09700000000001,4/4,0.0318
1320,72,0.795,0.528,246421,0.284,0.000303,A,0.109,-11.487,Major,0.0287,76.012,4/4,0.172
1321,30,0.953,0.115,761583,0.268,0.895,D,0.16399999999999998,-17.609,Major,0.0397,73.378,4/4,0.0416
1322,41,0.8959999999999999,0.0682,243960,0.0608,0.5820000000000001,A,0.635,-25.589000000000002,Minor,0.0362,65.03699999999999,4/4,0.0384
1323,38,0.64,0.151,78133,0.00863,0.099,C,0.0708,-32.194,Major,0.0344,68.859,3/4,0.0633
1324,58,0.996,0.18899999999999997,353147,0.0263,0.8759999999999999,C,0.0826,-31.049,Minor,0.0388,76.558,3/4,0.0725
1325,48,0.7509999999999999,0.19899999999999998,249373,0.159,0.0024,A#,0.11,-17.921,Major,0.0366,137.965,4/4,0.0378
1326,33,0.902,0.29600000000000004,112387,0.203,0.915,E,0.17800000000000002,-12.019,Major,0.0418,115.40899999999999,4/4,0.165
1327,34,0.34700000000000003,0.0737,176039,0.16899999999999998,0.816,G,0.0822,-17.615,Minor,0.0343,48.193999999999996,4/4,0.0301
1328,34,0.909,0.109,206120,0.00978,0.871,A#,0.0791,-31.778000000000002,Major,0.0379,83.884,3/4,0.0359
1329,33,0.9670000000000001,0.198,110013,0.0306,0.9690000000000001,C,0.15,-26.15,Minor,0.0411,88.64399999999999,5/4,0.0338
1330,38,0.9059999999999999,0.644,276720,0.314,0.000547,G#,0.0873,-14.51,Major,0.0556,147.709,4/4,0.613
1331,32,0.609,0.245,125133,0.271,0.0326,A,0.19,-10.18,Minor,0.0296,93.57799999999999,3/4,0.271
1332,66,0.0197,0.7959999999999999,154452,0.495,0.0,D,0.094,-6.131,Minor,0.20199999999999999,114.919,4/4,0.519
1333,37,0.0171,0.6509999999999999,191080,0.418,0.654,D,0.0867,-11.017000000000001,Major,0.0291,111.728,4/4,0.204
1334,29,0.909,0.187,129467,0.0571,0.000745,C,0.10300000000000001,-22.555999999999997,Major,0.0447,182.13099999999997,4/4,0.078
1335,31,0.8540000000000001,0.0806,156400,0.0057399999999999994,0.589,A,0.0891,-41.25,Minor,0.0411,172.705,4/4,0.0364
1336,57,0.138,0.629,210253,0.8240000000000001,0.0,G,0.135,-5.56,Minor,0.075,166.998,4/4,0.613
1337,27,0.7659999999999999,0.174,160373,0.00939,0.00468,D,0.0425,-38.376999999999995,Major,0.0414,57.875,4/4,0.0367
1338,40,0.0272,0.244,313693,0.555,0.88,D,0.0808,-10.068999999999999,Minor,0.0395,78.071,4/4,0.0883
1339,60,0.0541,0.5770000000000001,215625,0.698,0.0,C#,0.131,-4.773,Major,0.0451,128.061,4/4,0.324
1340,22,0.184,0.385,220560,0.535,0.789,A#,0.151,-11.305,Minor,0.032,170.011,4/4,0.40299999999999997
1341,72,0.20199999999999999,0.773,218627,0.6559999999999999,0.00323,D#,0.0697,-10.88,Minor,0.0381,119.75399999999999,4/4,0.971
1342,71,0.5920000000000001,0.588,242081,0.47100000000000003,0.00146,C,0.0733,-7.287000000000001,Major,0.0577,152.881,4/4,0.209
1343,39,0.9109999999999999,0.434,36373,0.0015199999999999999,0.992,F,0.0918,-29.42,Major,0.10400000000000001,59.391000000000005,5/4,0.0
1344,27,0.6970000000000001,0.16,178533,0.215,0.727,C,0.0744,-14.115,Major,0.0474,70.525,4/4,0.0393
1345,58,0.0298,0.624,213720,0.726,0.0,D,0.301,-4.585,Major,0.052000000000000005,99.99600000000001,4/4,0.83
1346,65,0.267,0.732,172751,0.629,0.0,C,0.11800000000000001,-4.64,Major,0.28600000000000003,91.7,4/4,0.6829999999999999
1347,69,0.314,0.7040000000000001,150000,0.517,6.36e-06,F,0.174,-7.999,Minor,0.312,139.857,4/4,0.44299999999999995
1348,77,0.0323,0.6709999999999999,209355,0.8590000000000001,0.0,E,0.267,-3.9219999999999997,Minor,0.0833,139.931,4/4,0.389
1349,32,0.873,0.361,152400,0.0323,0.569,D,0.10400000000000001,-30.287,Minor,0.0339,123.12700000000001,3/4,0.13
1350,35,0.8590000000000001,0.0666,238307,0.266,0.9420000000000001,C#,0.0759,-20.803,Major,0.0574,73.367,5/4,0.0342
1351,71,0.556,0.6970000000000001,244573,0.377,0.0,D#,0.0999,-7.755,Major,0.0397,138.754,4/4,0.336
1352,80,0.0166,0.527,176658,0.835,0.0,F#,0.249,-5.297999999999999,Major,0.0433,125.98299999999999,4/4,0.654
1353,54,0.000393,0.7120000000000001,241667,0.889,1.08e-06,B,0.0907,-3.2060000000000004,Minor,0.0458,129.95,4/4,0.66
1354,31,0.9359999999999999,0.126,441200,0.0585,0.929,A#,0.0979,-19.722,Major,0.0402,71.01899999999999,4/4,0.0704
1355,40,0.951,0.39899999999999997,147827,0.133,0.894,E,0.19399999999999998,-21.799,Minor,0.0346,90.083,4/4,0.19899999999999998
1356,56,0.231,0.503,241202,0.555,0.000532,C,0.11800000000000001,-4.886,Major,0.22699999999999998,90.916,4/4,0.467
1357,62,0.262,0.731,229808,0.43200000000000005,0.0,G,0.12,-10.542,Minor,0.0931,102.59200000000001,4/4,0.248
1358,36,0.985,0.183,69347,0.0233,0.377,C,0.107,-26.115,Minor,0.0454,116.73700000000001,4/4,0.0564
1359,29,0.8540000000000001,0.177,186733,0.0699,0.9059999999999999,F#,0.0861,-25.261999999999997,Major,0.0388,85.18799999999999,3/4,0.0353
1360,75,0.195,0.851,158684,0.625,0.0,A#,0.266,-5.417000000000001,Minor,0.303,99.061,4/4,0.6679999999999999
1361,69,0.13,0.44799999999999995,201600,0.7609999999999999,0.0,D#,0.0823,-4.7410000000000005,Major,0.221,149.687,4/4,0.33299999999999996
1362,61,0.0022199999999999998,0.721,312960,0.738,0.0,D,0.22399999999999998,-5.682,Major,0.0649,135.988,4/4,0.375
1363,42,0.728,0.0608,408213,0.205,0.9359999999999999,D,0.0801,-16.547,Minor,0.0463,59.553999999999995,4/4,0.0311
1364,69,0.0281,0.6609999999999999,207925,0.759,0.0,F,0.128,-3.247,Major,0.0326,139.922,4/4,0.466
1365,35,0.973,0.337,247729,0.309,0.961,D,0.0636,-15.671,Minor,0.035,113.48,4/4,0.0356
1366,31,0.9440000000000001,0.256,111640,0.0562,0.8370000000000001,C,0.14300000000000002,-27.230999999999998,Major,0.0399,77.23899999999999,4/4,0.0947
1367,59,0.00229,0.696,200235,0.64,0.000462,F#,0.162,-6.876,Minor,0.0397,90.04700000000001,4/4,0.287
1368,34,0.987,0.0842,411560,0.00419,0.853,C,0.07400000000000001,-35.997,Major,0.0436,68.101,4/4,0.0344
1369,34,0.904,0.151,136587,0.081,0.915,C,0.142,-29.81,Minor,0.0369,105.228,5/4,0.0635
1370,71,0.0838,0.7509999999999999,216707,0.731,0.0,F#,0.0556,-4.419,Minor,0.0308,97.007,4/4,0.973
1371,44,0.975,0.408,133667,0.205,0.879,E,0.111,-16.647000000000002,Minor,0.0399,124.208,4/4,0.41100000000000003
1372,76,0.00182,0.606,205746,0.763,0.00015900000000000002,A#,0.11599999999999999,-6.197,Minor,0.0669,130.018,4/4,0.309
1373,74,0.0363,0.674,180333,0.932,0.0,G#,0.0576,-4.876,Major,0.0718,144.039,4/4,0.826
1374,68,0.13699999999999998,0.8109999999999999,255027,0.562,0.0,F,0.0623,-10.183,Minor,0.0368,129.039,4/4,0.965
1375,31,0.925,0.0855,125883,0.20199999999999999,0.894,A,0.08199999999999999,-19.272000000000002,Major,0.0459,73.118,1/4,0.0428
1376,24,0.9440000000000001,0.358,42107,0.222,6.42e-06,F,0.078,-19.365,Major,0.0515,84.90299999999999,4/4,0.325
1377,30,0.909,0.222,234787,0.309,0.826,A#,0.10300000000000001,-11.915,Major,0.0355,98.825,4/4,0.114
1378,36,0.524,0.529,101950,0.74,0.9309999999999999,B,0.139,-13.783,Major,0.044000000000000004,119.994,4/4,0.0644
1379,79,0.21100000000000002,0.845,200853,0.561,3.49e-06,C#,0.0383,-5.252999999999999,Minor,0.0778,109.97399999999999,4/4,0.8109999999999999
1380,22,0.419,0.138,225747,0.171,0.907,C,0.11199999999999999,-15.065,Major,0.0467,142.423,4/4,0.0334
1381,67,0.315,0.789,252040,0.621,0.0,A#,0.136,-7.685,Minor,0.28300000000000003,118.891,4/4,0.158
1382,88,0.0161,0.574,214942,0.728,1.42e-06,C#,0.0851,-4.777,Major,0.062,125.04700000000001,4/4,0.266
1383,85,0.141,0.6779999999999999,230453,0.588,6.35e-06,G,0.13699999999999998,-7.015,Major,0.276,186.005,4/4,0.486
1384,70,0.172,0.564,181360,0.47200000000000003,1.12e-06,C,0.10800000000000001,-4.167,Major,0.0369,69.942,4/4,0.306
1385,74,0.0011099999999999999,0.64,197893,0.728,0.0,F#,0.084,-4.07,Minor,0.034,125.96600000000001,4/4,0.282
1386,73,0.0586,0.731,247160,0.445,1.9600000000000002e-05,C,0.14,-8.418,Major,0.0533,117.97,4/4,0.106
1387,25,0.177,0.58,284800,0.41700000000000004,0.6,G,0.0904,-15.607000000000001,Minor,0.0374,102.35700000000001,4/4,0.0566
1388,39,0.9259999999999999,0.0727,295707,0.0874,0.871,E,0.0903,-20.768,Major,0.0457,76.878,4/4,0.0351
1389,60,0.0621,0.384,163747,0.667,0.0,C,0.33,-8.126,Minor,0.516,187.767,4/4,0.72
1390,73,0.152,0.8140000000000001,214587,0.743,0.0,A,0.163,-2.968,Major,0.159,107.99600000000001,4/4,0.36700000000000005
1391,61,0.102,0.624,239160,0.45899999999999996,0.0,G#,0.11699999999999999,-6.035,Major,0.0321,119.04799999999999,4/4,0.122
1392,38,0.735,0.21100000000000002,102227,0.16899999999999998,0.9359999999999999,C,0.0985,-21.761,Major,0.0367,49.653999999999996,3/4,0.0466
1393,72,0.000874,0.624,219718,0.97,0.5479999999999999,C,0.545,-0.975,Major,0.0788,142.019,4/4,0.8690000000000001
1394,39,0.9440000000000001,0.355,215120,0.0924,0.963,G,0.146,-19.377,Minor,0.0379,140.02700000000002,4/4,0.0425
1395,26,0.617,0.0861,244507,0.127,0.9009999999999999,G#,0.342,-26.385,Major,0.0479,68.796,4/4,0.0323
1396,27,0.273,0.204,264947,0.461,0.91,G,0.105,-14.325,Minor,0.0468,125.566,4/4,0.0967
1397,29,0.556,0.115,251213,0.61,0.968,C#,0.11,-10.899000000000001,Major,0.0486,85.684,4/4,0.0555
1398,68,0.129,0.648,230693,0.718,0.00156,A,0.11199999999999999,-7.765,Minor,0.0298,96.01700000000001,4/4,0.785
1399,77,0.491,0.642,231773,0.442,1.58e-06,G#,0.102,-9.115,Major,0.07400000000000001,148.01,4/4,0.465
1400,35,0.46799999999999997,0.27899999999999997,481643,0.585,0.968,D,0.0855,-9.979,Minor,0.0498,144.903,4/4,0.0484
1401,31,0.807,0.342,142933,0.226,0.8540000000000001,E,0.11599999999999999,-20.921999999999997,Minor,0.042,138.195,3/4,0.0325
1402,36,0.965,0.29100000000000004,141108,0.0708,0.9420000000000001,A,0.0948,-21.7,Minor,0.0429,114.12799999999999,3/4,0.0373
1403,65,0.8909999999999999,0.396,245427,0.305,0.0,D,0.16899999999999998,-6.481,Major,0.0387,165.398,3/4,0.251
1404,59,0.625,0.614,175093,0.317,6.929999999999999e-05,C#,0.105,-8.603,Minor,0.0504,133.84,4/4,0.0384
1405,36,0.7440000000000001,0.113,238507,0.28600000000000003,0.904,E,0.221,-11.113,Minor,0.0365,71.098,3/4,0.0606
1406,28,0.12300000000000001,0.0841,137880,0.44799999999999995,0.83,G,0.0676,-13.552999999999999,Major,0.0456,169.261,3/4,0.0427
1407,41,0.888,0.39,41693,0.203,0.951,A#,0.0587,-17.592,Major,0.0378,102.113,4/4,0.525
1408,34,0.0762,0.146,164747,0.38799999999999996,0.893,D#,0.0657,-13.823,Major,0.0418,147.463,4/4,0.0773
1409,28,0.991,0.175,66595,0.00492,0.9209999999999999,G,0.134,-44.161,Minor,0.0463,65.59,3/4,0.0276
1410,64,0.852,0.632,148589,0.38,0.0,C#,0.0992,-7.0729999999999995,Major,0.0301,77.944,4/4,0.588
1411,41,0.0023899999999999998,0.32899999999999996,214000,0.375,0.905,G,0.13699999999999998,-16.113,Minor,0.0635,118.075,3/4,0.0385
1412,23,0.664,0.456,150453,0.529,0.7979999999999999,G,0.32,-12.124,Major,0.0634,84.542,4/4,0.195
1413,74,0.0398,0.509,271427,0.7809999999999999,0.0,G#,0.0749,-3.48,Major,0.07200000000000001,128.0,4/4,0.17600000000000002
1414,71,0.0983,0.596,216689,0.557,0.0,C#,0.0565,-7.522,Minor,0.134,133.247,5/4,0.6609999999999999
1415,59,0.0134,0.903,254520,0.602,0.0,A#,0.14,-5.428999999999999,Minor,0.336,99.01,4/4,0.529
1416,60,0.228,0.583,217267,0.544,6.25e-05,F#,0.0965,-6.109,Major,0.0319,154.084,4/4,0.42100000000000004
1417,29,0.975,0.23199999999999998,169813,0.0603,0.958,D,0.115,-21.342,Minor,0.0363,135.47799999999998,4/4,0.0368
1418,41,0.799,0.165,75080,0.0762,0.88,D,0.257,-23.816,Minor,0.0436,130.471,4/4,0.0349
1419,61,0.619,0.585,163019,0.7559999999999999,0.0,G#,0.132,-4.19,Major,0.425,158.317,4/4,0.838
1420,30,0.552,0.2,303533,0.22899999999999998,0.57,C,0.10099999999999999,-16.289,Minor,0.0418,127.03399999999999,4/4,0.0377
1421,28,0.564,0.409,208067,0.368,0.0,A,0.111,-12.964,Major,0.0359,103.95700000000001,4/4,0.35600000000000004
1422,67,0.451,0.375,259120,0.546,0.000312,D,0.278,-8.16,Major,0.0294,95.361,4/4,0.37
1423,27,0.94,0.18100000000000002,127813,0.17600000000000002,0.92,G,0.0945,-16.799,Major,0.0414,84.09100000000001,4/4,0.0659
1424,61,0.21600000000000003,0.863,200800,0.815,0.0,B,0.0887,-6.242000000000001,Minor,0.23199999999999998,108.97200000000001,4/4,0.636
1425,72,0.0503,0.852,227547,0.604,0.0,C,0.327,-4.569,Major,0.0642,94.762,4/4,0.667
1426,81,0.121,0.733,142000,0.6779999999999999,0.0,F#,0.344,-7.771,Major,0.43799999999999994,175.985,4/4,0.841
1427,60,0.736,0.366,147427,0.493,0.00045700000000000005,A#,0.106,-7.414,Major,0.0503,116.031,4/4,0.306
1428,65,0.537,0.823,164411,0.43799999999999994,0.0,A,0.105,-8.728,Minor,0.27899999999999997,92.04700000000001,4/4,0.59
1429,44,0.759,0.21100000000000002,333802,0.382,0.941,F,0.0812,-11.942,Major,0.0317,144.014,4/4,0.102
1430,41,0.0569,0.172,265053,0.551,0.8440000000000001,G#,0.0977,-9.965,Major,0.0384,142.762,4/4,0.0525
1431,73,0.007370000000000001,0.634,310813,0.8540000000000001,2.49e-06,B,0.0664,-3.444,Major,0.0369,148.003,4/4,0.564
1432,70,0.185,0.426,232759,0.47600000000000003,0.0,D,0.327,-6.64,Major,0.0741,179.793,4/4,0.16899999999999998
1433,77,0.33799999999999997,0.633,168640,0.5589999999999999,0.0,F#,0.262,-5.135,Major,0.313,114.98299999999999,4/4,0.473
1434,62,0.4,0.603,236719,0.5329999999999999,0.0,C,0.124,-6.742000000000001,Major,0.0832,128.037,4/4,0.282
1435,72,0.24100000000000002,0.672,215173,0.623,0.0,A,0.0848,-5.699,Major,0.0297,92.01799999999999,4/4,0.617
1436,33,0.33799999999999997,0.21100000000000002,116705,0.0624,0.92,G,0.111,-28.628,Minor,0.0386,87.186,4/4,0.0333
1437,71,0.00842,0.527,214107,0.6709999999999999,0.0,F,0.268,-5.032,Minor,0.0283,136.03,4/4,0.331
1438,29,0.9309999999999999,0.257,266747,0.0429,0.151,G,0.0846,-26.378,Major,0.0331,74.499,3/4,0.0768
1439,30,0.991,0.134,120813,0.0591,0.7509999999999999,A,0.0941,-19.35,Major,0.0369,84.932,4/4,0.153
1440,40,0.927,0.34299999999999997,85960,0.159,0.9059999999999999,B,0.0744,-16.416,Minor,0.0281,144.588,3/4,0.228
1441,27,0.84,0.17300000000000001,248827,0.00457,0.0119,G,0.0661,-39.876,Major,0.0423,124.083,3/4,0.0339
1442,28,0.318,0.321,176573,0.369,0.7659999999999999,F#,0.213,-15.587,Major,0.0429,136.984,4/4,0.146
1443,41,0.971,0.127,138213,0.0767,0.976,E,0.0679,-22.615,Minor,0.0449,72.15,4/4,0.0283
1444,53,0.7829999999999999,0.174,222600,0.298,0.953,C,0.14,-15.017000000000001,Minor,0.033,89.962,4/4,0.133
1445,60,0.233,0.868,204311,0.5479999999999999,2.67e-06,C#,0.18100000000000002,-7.864,Major,0.171,139.999,4/4,0.557
1446,61,0.00259,0.696,155446,0.7040000000000001,0.0,C,0.14800000000000002,-7.191,Major,0.0326,101.994,4/4,0.26
1447,59,0.00386,0.777,159000,0.797,0.0,A,0.5589999999999999,-6.7589999999999995,Minor,0.39299999999999996,160.017,4/4,0.5429999999999999
1448,62,0.0948,0.384,208186,0.9209999999999999,0.0,B,0.168,-3.3339999999999996,Major,0.055,89.92200000000001,4/4,0.47100000000000003
1449,49,0.716,0.426,173387,0.159,0.919,C,0.115,-18.412,Major,0.038,82.02,5/4,0.0391
1450,61,0.716,0.64,213250,0.5820000000000001,0.00117,C#,0.32799999999999996,-9.529,Major,0.040999999999999995,100.024,4/4,0.085
1451,43,0.929,0.102,101717,0.263,0.768,B,0.0716,-16.383,Minor,0.0403,41.232,4/4,0.0397
1452,39,0.767,0.168,243011,0.0954,0.8959999999999999,F#,0.111,-26.395,Minor,0.0436,75.729,3/4,0.0273
1453,25,0.7829999999999999,0.302,217613,0.48200000000000004,0.905,A#,0.159,-8.584,Major,0.0373,135.364,4/4,0.161
1454,29,0.981,0.16399999999999998,141907,0.0267,0.963,A,0.0861,-28.605999999999998,Minor,0.0375,72.157,4/4,0.0499
1455,60,0.0604,0.449,217693,0.8320000000000001,0.0,C,0.264,-4.247,Minor,0.0554,83.93700000000001,4/4,0.392
1456,68,0.263,0.741,219107,0.747,5.15e-06,A,0.266,-5.459,Minor,0.0956,134.039,4/4,0.831
1457,51,0.9,0.11900000000000001,214333,0.369,0.784,A#,0.14,-15.537,Major,0.0529,75.039,5/4,0.0431
1458,68,0.257,0.705,226494,0.45299999999999996,0.0,D#,0.14300000000000002,-8.174,Major,0.196,124.94200000000001,4/4,0.28300000000000003
1459,64,0.321,0.441,201463,0.57,0.0,D,0.0862,-6.186,Major,0.0553,122.329,4/4,0.22899999999999998
1460,75,0.0187,0.33799999999999997,241853,0.8029999999999999,0.0,G#,0.136,-5.412000000000001,Minor,0.0413,151.994,4/4,0.4
1461,33,0.894,0.451,100499,0.41200000000000003,0.9159999999999999,G,0.113,-15.212,Minor,0.0276,146.83100000000002,3/4,0.45299999999999996
1462,30,0.531,0.125,347907,0.5379999999999999,0.943,D,0.23600000000000002,-12.113,Minor,0.0407,79.88600000000001,4/4,0.107
1463,64,0.0581,0.747,170933,0.7759999999999999,0.0,C,0.284,-5.772,Major,0.14400000000000002,95.991,4/4,0.812
1464,73,0.8390000000000001,0.588,226973,0.391,0.0,C,0.22699999999999998,-8.607000000000001,Minor,0.0334,144.069,4/4,0.349
1465,29,0.9420000000000001,0.193,219120,0.156,0.272,D,0.391,-19.295,Major,0.0354,183.74599999999998,4/4,0.0376
1466,71,0.617,0.818,156592,0.41200000000000003,0.0,A#,0.254,-6.007000000000001,Major,0.109,115.348,3/4,0.866
1467,58,0.0009570000000000001,0.445,192533,0.909,3.5100000000000006e-05,C,0.37799999999999995,-4.109,Major,0.134,94.025,4/4,0.297
1468,97,0.556,0.76,158040,0.479,0.0,D,0.0703,-5.574,Major,0.0466,89.911,4/4,0.9129999999999999
1469,61,0.00322,0.5920000000000001,202451,0.455,3.72e-05,C#,0.154,-7.6979999999999995,Major,0.39299999999999996,146.316,4/4,0.0633
1470,60,0.00373,0.8,269840,0.545,0.0005070000000000001,C#,0.0445,-7.002000000000001,Minor,0.126,119.965,4/4,0.292
1471,31,0.637,0.242,112000,0.22699999999999998,0.917,F,0.09300000000000001,-22.855999999999998,Minor,0.0296,155.965,4/4,0.122
1472,70,0.00299,0.61,211360,0.87,0.0,D,0.064,-4.012,Minor,0.0693,125.014,4/4,0.523
1473,61,0.39299999999999996,0.493,223573,0.43799999999999994,0.00187,G,0.225,-9.488,Major,0.0328,78.331,4/4,0.43200000000000005
1474,48,0.992,0.273,104640,0.114,0.9359999999999999,A#,0.163,-22.756,Major,0.036000000000000004,86.697,4/4,0.0387
1475,39,0.91,0.177,147333,0.0589,0.937,F#,0.07400000000000001,-24.052,Major,0.0366,63.608000000000004,3/4,0.0381
1476,37,0.0661,0.21100000000000002,228000,0.475,0.8859999999999999,E,0.107,-8.086,Minor,0.0377,115.71600000000001,4/4,0.0392
1477,49,0.9740000000000001,0.4,61160,0.435,0.0,A#,0.135,-6.689,Major,0.0556,187.16299999999998,3/4,0.64
1478,30,0.0649,0.212,164267,0.122,0.925,C,0.0937,-15.741,Minor,0.0402,68.118,4/4,0.0333
1479,51,0.981,0.114,94907,0.0628,0.332,F,0.14300000000000002,-21.808000000000003,Major,0.0353,168.533,3/4,0.0926
1480,79,0.00611,0.767,195145,0.889,0.0,G,0.402,-2.988,Major,0.0963,119.93,4/4,0.843
1481,48,0.0767,0.21,180933,0.155,0.762,C,0.35200000000000004,-25.255,Major,0.0349,96.34899999999999,4/4,0.0379
1482,78,0.431,0.484,204280,0.731,0.0,C#,0.151,-6.694,Major,0.0379,101.654,4/4,0.51
1483,62,0.11800000000000001,0.38799999999999996,278373,0.6940000000000001,0.000293,F,0.08199999999999999,-5.769,Major,0.0735,145.434,5/4,0.365
1484,70,0.406,0.604,236384,0.551,0.0,A#,0.395,-5.768,Minor,0.0478,76.067,4/4,0.423
1485,29,0.0283,0.26899999999999996,193201,0.39899999999999997,0.8390000000000001,G,0.131,-15.312000000000001,Major,0.0328,99.902,4/4,0.0611
1486,34,0.0328,0.157,70133,0.254,0.309,D,0.21600000000000003,-16.252,Minor,0.054000000000000006,81.108,5/4,0.0337
1487,63,0.43700000000000006,0.578,228440,0.7140000000000001,0.0,G,0.27699999999999997,-4.853,Major,0.19,75.064,4/4,0.524
1488,68,0.46,0.513,186893,0.496,0.0,B,0.106,-6.0489999999999995,Major,0.0511,113.072,4/4,0.6759999999999999
1489,76,0.151,0.851,219467,0.551,0.0,E,0.0827,-5.1770000000000005,Major,0.0396,131.922,4/4,0.807
1490,31,0.938,0.0954,243680,0.0427,0.415,D,0.0705,-22.969,Minor,0.0397,56.32,4/4,0.0352
1491,33,0.963,0.39399999999999996,82320,0.298,0.9490000000000001,F,0.331,-10.261,Major,0.0352,81.301,4/4,0.0928
1492,30,0.879,0.256,427493,0.298,0.89,G#,0.0865,-16.839000000000002,Minor,0.0363,102.171,3/4,0.0687
1493,70,0.0122,0.489,126960,0.718,0.0,F#,0.0546,-5.989,Major,0.11,207.986,4/4,0.0568
1494,27,0.9059999999999999,0.321,122480,0.0873,0.457,F,0.106,-25.744,Major,0.0351,135.162,3/4,0.0782
1495,62,0.0778,0.578,174320,0.711,0.0,D,0.183,-6.622000000000001,Major,0.168,162.072,4/4,0.833
1496,36,0.972,0.0834,237133,0.0359,0.97,F,0.102,-28.629,Major,0.0371,82.0,4/4,0.0382
1497,85,0.36700000000000005,0.61,201788,0.725,0.0,G#,0.154,-5.131,Major,0.15,146.16299999999998,4/4,0.29100000000000004
1498,48,0.981,0.42700000000000005,74880,0.22,0.927,D#,0.135,-18.653,Major,0.0343,82.021,4/4,0.242
1499,29,0.927,0.205,55840,0.13,0.889,G#,0.0915,-22.586,Minor,0.048,155.847,4/4,0.0759
